Units,scenario,region,sector,subsector,technology,input,Year,value
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2040,4.990462387000001e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2045,9.64588891e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2050,1.4385894499999999e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2020,2.4421e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2025,9.111996e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2030,0.00010693688
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2035,0.00014222606
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2040,0.00020277971
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2045,0.00025491344000000003
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2050,0.0003131366
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,1990,0.00370143
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2005,0.00201362
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2010,0.00124357
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2015,0.00118789
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2020,0.000985676
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2025,0.0006979913
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2030,0.0006369076
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2035,0.0005699869000000001
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2040,0.0005674117
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2045,0.0005045669
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2050,0.00044992809999999997
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,BEV,elect_td_trn,2025,1.61273e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,BEV,elect_td_trn,2030,3.20497e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,BEV,elect_td_trn,2035,5.4641189999999994e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,BEV,elect_td_trn,2040,7.834254e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,BEV,elect_td_trn,2045,9.547204000000001e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,BEV,elect_td_trn,2050,0.00010873017
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2025,1.16959e-07
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2030,7.67755e-07
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2035,2.6358031e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2040,5.705051899999999e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2045,8.272828999999999e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2050,9.918097000000001e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2020,1.48532e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2025,4.91123e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2030,5.452698e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2035,5.5101260000000004e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2040,4.977801e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2045,4.057034e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2050,3.662342e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,1990,0.000873812
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2005,0.000475358
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2010,0.000293568
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2015,0.000280451
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2020,0.00030656
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2025,0.0002730231
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2030,0.0002107402
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2035,0.0001469759
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2040,4.437264e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2045,3.115945e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Light truck,Liquids,refined liquids enduse,2050,2.541219e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,BEV,elect_td_trn,2025,1.15439e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,BEV,elect_td_trn,2030,3.38771e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,BEV,elect_td_trn,2035,3.23174e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,BEV,elect_td_trn,2040,3.08961e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,BEV,elect_td_trn,2045,2.95931e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,BEV,elect_td_trn,2050,2.8397e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2025,3.42039e-07
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2030,1.794947e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2035,8.972271999999999e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2040,2.36263317e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2045,3.9379756000000005e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2050,5.225231e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2020,1.85905e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2025,7.02404e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2030,9.790590999999999e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2035,0.00012648485999999998
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2040,0.000150605
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2045,0.0001632868
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2050,0.0001767286
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,1990,0.00252305
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2005,0.00137258
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2010,0.000847608
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2015,0.000809759
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2020,0.000965032
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2025,0.00092486
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2030,0.0008254949999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2035,0.0006897115000000001
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2040,0.0005204991
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2045,0.0004961213
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2050,0.00048768039999999997
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1990,2.44001e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,1990,2.60001e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2005,5.59997e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2010,5.39999e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2015,7.89993e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2020,9.35018e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2025,1.23682e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2030,1.32556e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2035,1.57193e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2040,1.93925e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2045,2.34653e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,HSR,Electric,elect_td_trn,2050,2.79713e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,1990,0.000439902
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2005,0.000957094
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2010,0.000926499
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2015,0.00135899
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2020,0.00120294
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2025,0.00135724
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2030,0.00122214
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2035,0.00124406
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2040,0.00126563
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2045,0.00128296
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Electric,elect_td_trn,2050,0.00129741
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1975,3.02e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1990,2.00001e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2005,1.08999e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2010,6.69999e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2015,6.39994e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2020,5.49306e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2025,6.12351e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2030,5.47857e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2035,5.39935e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2040,5.43928e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2045,5.45873e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2050,5.52532e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,BEV,elect_td_trn,2020,1.08697e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,BEV,elect_td_trn,2025,3.564164e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,BEV,elect_td_trn,2030,5.798725e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,BEV,elect_td_trn,2035,8.54936e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,BEV,elect_td_trn,2040,1.078619e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,BEV,elect_td_trn,2045,1.241736e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,BEV,elect_td_trn,2050,1.316887e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,FCEV,H2 retail dispensing,2025,5.03948e-07
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,FCEV,H2 retail dispensing,2030,2.3116979999999998e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,FCEV,H2 retail dispensing,2035,6.338438000000001e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,FCEV,H2 retail dispensing,2040,1.0295332e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,FCEV,H2 retail dispensing,2045,1.256065e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,FCEV,H2 retail dispensing,2050,1.2914779999999999e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2020,8.4149e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2025,4.497603e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2030,6.779408e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2035,7.29731e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2040,6.14843e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2045,5.1149e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2050,4.54456e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Liquids,refined liquids enduse,1975,0.000411199
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Liquids,refined liquids enduse,1990,0.0002722
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Liquids,refined liquids enduse,2005,0.000148097
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Liquids,refined liquids enduse,2010,9.14997e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Liquids,refined liquids enduse,2015,8.73993e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Liquids,refined liquids enduse,2020,0.0001209816
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Liquids,refined liquids enduse,2025,0.0001062204
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Liquids,refined liquids enduse,2030,4.63766e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,Liquids,refined liquids enduse,2035,1.18711e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2005,2.06996e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2010,4.28998e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2015,8.81993e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2020,0.00012176219999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2025,0.0001373178
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2030,0.00011549
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2035,9.41856e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2040,7.56624e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2045,6.14465e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road,Bus,NG,delivered gas,2050,5.28113e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2025,5.50027e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2030,7.09934e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2035,7.79173e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2040,8.40938e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2045,9.02003e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2050,9.61401e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1975,7.73996e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1990,5.69e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2005,4.67995e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2010,3.78002e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2015,3.95996e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2020,3.2314e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2025,2.00926e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2030,1.23256e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2035,1.23733e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2040,1.26606e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2045,1.28729e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2050,1.3143e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2020,2.34152e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2025,0.00016186884999999998
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2030,0.00031761295
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2035,0.000540179285
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2040,0.0006991622
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",DC,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2045,0.0008466818
