Units,scenario,region,sector,subsector,technology,input,Year,value
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,BEV,elect_td_trn,2035,0.00864807
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,BEV,elect_td_trn,2040,0.0114367
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,BEV,elect_td_trn,2045,0.0135769
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,BEV,elect_td_trn,2050,0.0162386
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Coal,delivered coal,1975,0.0464201
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Coal,delivered coal,1990,0.000837166
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Coal,delivered coal,2005,0.000125595
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Coal,delivered coal,2010,0.00054418
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Coal,delivered coal,2015,0.000376687
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,1975,0.0280104
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,1990,0.0419229
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2005,0.048886
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2010,0.04705
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2015,0.0493107
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2020,0.0537677
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2025,0.0561059
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2030,0.0451635
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2035,0.0297675
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2040,0.0231795
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2045,0.0237382
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Electric,elect_td_trn,2050,0.0271474
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2025,0.00163486
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2030,0.00636179
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2035,0.0133101
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2040,0.0176954
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2045,0.0209084
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2050,0.0253059
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2025,0.00259069
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2030,0.00976405
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2035,0.0199712
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2040,0.0258039
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2045,0.0289456
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2050,0.0305535
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,1975,0.0204313
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,1990,0.0334283
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2005,0.0411579
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2010,0.0396555
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2015,0.0386951
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2020,0.0416802
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2025,0.0416646
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2030,0.0335079
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2035,0.0215883
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2040,0.0164523
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2045,0.0158445
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight,Freight Rail,Liquids,refined liquids enduse,2050,0.0156471
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,BEV,elect_td_trn,2025,3.85059e-09
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,BEV,elect_td_trn,2030,1.44580759e-07
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,BEV,elect_td_trn,2035,5.049523561999999e-06
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,BEV,elect_td_trn,2040,9.259569770800001e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,BEV,elect_td_trn,2045,0.0014890570664
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,BEV,elect_td_trn,2050,0.034304633306999996
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2025,1.48763e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2030,0.0001258448672
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2035,0.0007338974721
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2040,0.0023924059592
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2045,0.006354801725
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2050,0.02837661491
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2020,0.0120617
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2025,0.089116932
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2030,0.11787470300000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2035,0.141257968
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2040,0.168550559
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2045,0.192852307
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2050,0.19468135
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,1990,1.1202
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2005,1.37928
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2010,1.32897
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2015,1.29676
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2020,1.2964448000000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2025,1.1914592
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2030,1.1994447000000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2035,1.2231230700000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2040,1.27592383
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2045,1.27682546
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2050,1.079728934
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,BEV,elect_td_trn,2025,0.0157771
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,BEV,elect_td_trn,2030,0.0428042
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,BEV,elect_td_trn,2035,0.07316648
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,BEV,elect_td_trn,2040,0.10326138
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,BEV,elect_td_trn,2045,0.13122603
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,BEV,elect_td_trn,2050,0.1583561
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2025,0.000141185
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2030,0.0014512120000000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2035,0.0047352864
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2040,0.0099391068
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2045,0.015129974000000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2050,0.02000059
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2020,0.0144799
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2025,0.052965
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2030,0.06980358
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2035,0.07577296
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2040,0.0723704
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2045,0.06215729
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2050,0.05165322
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,1990,0.150669
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2005,0.185557
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2010,0.178811
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2015,0.174461
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2020,0.25895199999999996
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2025,0.27132080000000003
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2030,0.2419994
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2035,0.1988111
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2040,0.1168614
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2045,0.0943236
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Light truck,Liquids,refined liquids enduse,2050,0.071015
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,BEV,elect_td_trn,2025,0.000222777
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,BEV,elect_td_trn,2030,0.0014675250000000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,BEV,elect_td_trn,2035,0.006788055
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,BEV,elect_td_trn,2040,0.0176426096
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,BEV,elect_td_trn,2045,0.033990674
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,BEV,elect_td_trn,2050,0.05796122
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2025,0.000451795
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2030,0.002654991
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2035,0.010218233
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2040,0.022499978
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2045,0.036368941
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2050,0.05361215
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2020,0.0104799
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2025,0.06176359
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2030,0.10625699
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2035,0.13564473
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2040,0.1475053
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2045,0.1407489
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2050,0.10800560000000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,1990,0.158441
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2005,0.195092
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2010,0.187979
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2015,0.18342
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2020,0.27361199999999997
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2025,0.2981088
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2030,0.29760169999999997
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2035,0.2633807
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2040,0.1841342
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2045,0.1430803
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2050,0.07827117
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,BEV,elect_td_trn,2035,0.0055392
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,BEV,elect_td_trn,2040,0.015669
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,BEV,elect_td_trn,2045,0.054914
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,BEV,elect_td_trn,2050,0.241551
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2035,0.00106203
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2040,0.00329438
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2045,0.0110926
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2050,0.056702
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1975,0.380057
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1990,0.618615
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2005,1.06341
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2010,1.04397
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2015,1.0943
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2020,1.18463
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2025,1.09841
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2030,1.1808
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2035,1.10064
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2040,1.08885
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2045,0.962871
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2050,0.535461
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,1975,0.00504945
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,1990,0.00755733
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2005,0.00881111
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2010,0.00848152
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2015,0.00888911
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2020,0.00951482
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2025,0.0109386
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2030,0.0125537
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2035,0.0143513
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2040,0.0149493
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2045,0.0155726
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,HSR,Electric,elect_td_trn,2050,0.0161484
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,1975,0.0738853
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,1990,0.110582
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",EU-15,trn_pass,Passenger Rail,Electric,elect_td_trn,2005,0.128948
