FIPS,2020,2030,2040,2050,2060,2070,2080,2090,2100,state_name
47169,8724.173554929688,9183.55857410695,9271.304389536355,9091.126688916504,8529.921380300015,7739.726537101823,7139.6289184810375,6287.201506137503,5331.811063772577,tennessee
47171,18384.810220395317,18398.029551473985,18379.487399380127,18347.850958303363,18153.93121902419,17807.547121924403,17004.324109248457,15693.298905630934,14283.346138901385,tennessee
47173,20440.95688888792,21407.632259730843,21584.95084191852,20700.312700897422,19408.49822958002,17752.720035778133,16827.68349015268,14244.134154078476,12254.160473995044,tennessee
47175,6691.339627563129,7681.243150248756,7924.769573965138,7676.54012894428,7191.67381726735,6864.012099109927,6676.344827301264,6413.329712827546,6074.968896140223,tennessee
47177,43824.3044559457,45992.47667805253,46552.204136846885,45408.26025785543,43468.23708637923,40436.33739952018,37276.26973939699,34199.63493165992,31220.555069922342,tennessee
47179,130562.23019178768,133758.3900796217,134108.65348788447,131568.4991464296,127403.26145067113,122004.42864460264,113812.89300142437,104582.1168239616,93869.89507440163,tennessee
47181,20396.173537380422,22965.58793988535,23669.628431204703,22910.9647713136,21463.87543701762,20504.1733244804,19681.940539442498,18693.174986044854,17301.404857756435,tennessee
47183,39333.61097968715,41751.59883936793,42434.78571433359,41646.8589153379,39990.390024788925,38034.61857148389,36030.19109676669,33824.105442879234,31217.71013849598,tennessee
47185,28652.31425918144,30386.97551266695,30832.15158128392,29916.92978859476,28291.734511280945,25824.662682942835,23139.671650647047,20169.786796800865,17324.26804647522,tennessee
47187,196600.651508269,201865.8661979857,202623.8434716171,199392.49090560092,195238.9963196664,189446.29429664943,179747.1545596926,168603.19396489745,154951.50266590234,tennessee
47189,123311.61983625629,127449.67510108574,128192.67575977476,126367.14240282578,122372.13830179948,116237.08068533246,107767.11387724086,98721.91276770696,88644.78749904445,tennessee
27001,16862.012965430105,17597.659146875038,17764.70585535382,16515.937839892336,15869.025283046029,15258.55411002454,14268.836497466642,13631.097748001222,12831.37881751734,minnesota
27003,346334.98893765226,351634.8338491421,347846.81346601696,338816.85037810425,332277.57289325376,321059.3459625873,302701.11998979375,281777.1052359212,253571.64981349197,minnesota
27005,34246.10338932724,35907.5039690373,36146.25310047346,34656.22842499375,31825.626763954053,29206.972717938672,27202.371902980925,24664.6747185482,22510.1424901878,minnesota
27007,46244.87943955573,54329.7276779626,54590.7520697146,53395.14576646788,50082.67842482577,47036.13630689563,42395.05019213633,38380.10497587548,34811.70068669171,minnesota
27009,40609.00175871653,41881.50034655597,41837.94428170579,40969.06312282824,38598.01367857474,36003.948620276664,33379.04964570908,30475.98568907581,27562.02941587682,minnesota
27011,5569.668833698017,5882.696440465218,6022.032288129447,5603.891371687263,5368.971397928463,5249.368701121807,5228.393324417882,5209.81762609146,5169.693382736361,minnesota
27013,67875.2924779962,69615.50190122075,69798.68422915581,68745.55435341482,66557.51169523051,64406.23492392944,61476.65715492688,57791.36124912836,54200.33936794736,minnesota
27015,26688.262555422905,27594.441889735717,27812.33684374743,27143.628877824653,26020.392745497436,25079.82335906469,23775.127065122648,22033.572911972155,20122.35050342287,minnesota
27017,36906.10749277738,37944.22928831561,37668.22790456123,35493.085596143224,33698.7106782271,31442.63834075256,28664.42713490519,26025.5591547542,22202.20341174689,minnesota
27019,95712.6938530036,97719.9025547394,97603.55967744272,96480.05822280314,93609.67894293556,89012.30835159769,83164.7616228055,75998.33070249797,68543.095223568,minnesota
27021,29583.99530056978,30723.883478931617,30632.42170389228,29343.415521270024,27561.38752253709,26507.571359818645,25553.107481803523,23670.09603242967,22033.2892582629,minnesota
27023,13358.197774648886,14010.91051248564,14224.99482309094,13682.311045882336,12983.949343965778,12477.38452726586,11871.593938878808,11041.931293868773,10215.947024371735,minnesota
27025,56289.26133227519,57935.8860419135,57842.52104200331,55911.3010379063,51187.510504327474,44454.35668566084,38961.94384513088,33563.83257233655,26870.59556324469,minnesota
27027,64155.78487989083,65893.66023679475,66310.95954121786,65309.75859852117,63874.65337301038,62397.74386550238,60574.39892579551,58138.89478123752,55144.13716234856,minnesota
27029,9224.969810680876,9917.371662982816,10165.515496561047,9439.136401087111,8524.492582122683,8173.49408265231,7788.2705556975325,7302.016938600291,6750.256278898716,minnesota
27031,5055.7981037893605,5145.633262646487,5159.865038135513,5012.075770458165,4871.622516623546,4763.928777658139,4634.88120186102,4407.627466434279,4201.198378038746,minnesota
27033,12509.34425721756,13162.277062612333,13403.516966467034,12837.753795676736,12152.259014242549,11671.356734356224,11233.066134786117,10671.76602153563,10069.86237084256,minnesota
27035,64884.44430526104,66659.07545695629,66725.98907989956,64552.41405554461,60508.46236390861,55332.56353002362,47835.60257156569,39809.93912078629,32775.86268830731,minnesota
27037,419201.8308755647,425476.6727719881,425767.4137398145,424201.1339432724,420617.1403614655,412518.7465842226,398737.43879706686,380874.30708798073,359921.5843265272,minnesota
27039,21579.69733850526,22526.842904935595,22656.77690011839,22015.78703208596,20559.430500695544,19130.42896783079,17831.429942890532,16119.467884055097,14490.03669383171,minnesota
27041,37796.05001574743,39160.16055625099,39378.99259346284,38460.96473932656,35895.79850746682,32248.51016387123,28818.600680483145,24883.295007916437,20501.31254601855,minnesota
27043,15373.7437619857,16191.68786357592,16475.24086106003,15830.503143301625,14852.745989815048,14309.30666256499,13886.700180096008,13322.561382027186,12646.835272994924,minnesota
27045,22118.79663912352,23385.052323621643,23703.141037879937,22769.576338094248,20890.92975757253,19819.162537378743,18976.177409700453,17812.573135392366,16436.930728125873,minnesota
27047,32876.689262032225,34123.92640794019,34415.36259208608,33649.72743297506,31817.20527033867,30385.861788064245,28513.5420245703,26226.081696573397,23796.9946937795,minnesota
27049,48625.89940362509,50351.54648292889,50567.84267155605,49365.04004744985,46585.97699597874,43986.022415946914,40499.29244809956,36484.83642194243,32697.87258591469,minnesota
27051,23897.044883537998,24699.15595549152,24128.030723377404,19808.290025951203,15811.986887236517,14706.79797584537,13021.752449696249,10710.831069619491,8610.351967214112,minnesota
27053,1207157.4707125623,1221127.5302427397,1220568.0772065672,1216780.6049755877,1210658.3629491003,1193041.2767682762,1161234.296499029,1118332.2031451373,1065984.0684055989,minnesota
27055,19817.589504392083,20535.51075452223,20674.92167833733,19929.59780055688,18955.47675306664,17943.9505010013,16617.206406474725,15039.840692929689,13591.957983260068,minnesota
27057,21575.64192307717,22776.29653267304,23061.01443407571,22063.66821241632,20351.935846517103,19034.110312381126,17636.077671152518,16217.455017659671,14498.275998214942,minnesota
27059,40470.81342135773,41919.30991229528,41465.36069391832,39416.82316196192,35657.440865242206,31170.21526399517,27888.49249992684,24525.373217020464,20492.0736075066,minnesota
27061,46713.04783555457,48229.695011445365,48360.92114893492,46866.57691838368,44589.200607660125,42526.10106931573,39340.78587018507,36254.10328217686,32581.325493813547,minnesota
27063,10977.33901957163,11696.0906179672,11971.95162058911,11359.365644292831,10573.990126288129,10174.18484728145,9766.809983988573,9250.517947498916,8657.273756920993,minnesota
27065,17241.094758164425,18143.23642300741,18125.532416947703,17053.519835863877,15126.935264690424,13448.14602300605,12188.82639239844,10099.408604893297,8791.416765167956,minnesota
27067,44363.82990087583,45908.2159716595,46204.91089628142,45330.113138974426,42728.142172991735,39308.33987513803,35981.94768769313,32383.26442445298,29002.083750180333,minnesota
27069,5076.857587872056,5506.798371394762,5770.725244335943,5125.633306035221,4861.770611277268,4767.912895031998,4765.558371425103,4759.65417138713,4750.13792699747,minnesota
27071,13619.81868779404,13974.087695955606,14129.852087433155,13603.19267209734,13376.568489318468,12851.09155368051,11947.545437043162,11034.108356903587,10317.3399632571,minnesota
27073,7758.052565156892,8339.349202315972,8593.477349010876,7976.573278190944,7446.246152302985,7205.383565670409,7117.565188272847,6936.753687577922,6707.814120850934,minnesota
27075,11310.70408912466,11701.355087902191,11809.434922986087,11436.590817164591,11055.05112519699,10694.356957716627,10417.218574018592,10025.586776626928,9315.141238625009,minnesota
27077,4352.796451947269,6510.096779457852,6570.227659093349,6344.643553396872,6200.401639204713,6060.249787412558,5821.249246772121,5518.334088475906,5275.807975150836,minnesota
27079,29412.158008252176,30514.19809388533,30609.884791179287,29862.999139353225,27981.65504964304,26096.009508967087,24097.63749058185,21633.894573380243,19659.343160830344,minnesota
27081,6347.514889972542,6821.424029314822,7025.872746665178,6560.494533531392,6055.093389764809,5876.415972899392,5807.223944489869,5687.824663363253,5514.210400675235,minnesota
27083,27309.871937243908,28335.999212709376,28622.89792464957,27947.816533415586,26832.74158635109,25972.50924581549,25157.361866917283,24101.692296688725,22726.37186835822,minnesota
27085,38618.46018933664,39920.635965983245,40014.46880179323,39098.67572929836,37020.521072624,34807.62250576249,32884.97239034527,30501.017635596087,27747.69783417006,minnesota
27087,5755.065188502403,6150.241802254629,6320.106784152082,5847.503128051143,5508.287101896311,5366.491860817201,5307.627022255952,5225.518262912965,5077.539403121551,minnesota
27089,10077.765150308123,10930.75295055862,11388.477573312186,10245.58358670314,9641.664106741766,9429.905190711648,9395.61410468631,9342.69010350052,9255.563627442332,minnesota
27091,22109.775800148647,23092.43738245527,23367.926150842588,22661.274894742783,21507.07835657423,20552.901888638044,19396.484264303752,17828.268824702795,16233.985018087596,minnesota
27093,24556.35025288581,25714.956977015576,25901.159984318605,25086.016699864143,23189.73512061049,21583.80309155335,19911.83900673438,18075.697835925243,16176.769637866157,minnesota
27095,27263.20040334396,28342.55048268853,28239.45887150264,26923.157138182338,24411.03299498896,21654.59155616564,19368.544625009214,16714.229200183003,13832.169389883473,minnesota
27097,35011.55637753842,36746.72805725855,36978.02904829746,35536.10507454636,32528.79378394457,30407.087834543727,27977.56850239565,25038.42402858201,22699.766262119003,minnesota
27099,41424.97284395015,42816.10103503006,43101.22986624108,42320.84827486692,40625.01344255116,39197.315496452,37665.05810823207,35662.42582457642,33560.520210415045,minnesota
27101,9299.082930917406,9966.438279057718,10228.689514937989,9623.501048585009,8867.787052731797,8556.623682101845,8337.756571650758,8121.975592736202,7778.585582224676,minnesota
27103,33894.46704964095,34816.94596219444,34980.53846461818,34452.63285232525,33429.91668004346,32513.545043856306,31301.909982731344,29619.47438669376,27598.913604810343,minnesota
27105,22585.21603298574,23525.47596397362,23822.738705683336,23165.24688626866,22106.870031870563,21341.944459081875,20366.372671816316,19053.62244830326,17749.904236596874,minnesota
27107,7307.563630708675,7842.556502791808,8111.473763559586,7412.07016805543,7010.423231088737,6837.1613062437655,6806.690367080329,6753.926505534018,6667.661535788528,minnesota
27109,152536.90131428628,155791.71222139325,155552.36314323996,153073.41236868253,148806.59149982932,142997.83854068266,136940.681927461,128206.08416953494,119444.48663619188,minnesota
27111,60668.19528042791,63609.97737706239,64168.2033828523,61709.86778606554,57142.45248616401,54092.10802713853,50416.96833818292,45817.80298612406,40905.84425032835,minnesota
27113,14725.954412404606,15366.757564543948,15560.516722793443,14965.186036061685,14293.097439236695,13747.451924719788,12997.931765636244,11997.310752648333,10894.958211770843,minnesota
27115,32280.83658415282,33708.50828769967,33853.20674670228,32268.189165329888,30066.326860371548,28265.976153928583,26497.648700882324,23846.806881000623,21573.98760849289,minnesota
27117,10076.67674580418,10620.23087727775,10806.150981713805,10393.61138842142,9761.484488040862,9397.308361046356,9071.240048173577,8581.385968073313,8081.865399955606,minnesota
27119,34093.7620422859,35704.30504538862,36335.03186593596,34645.640030544026,33244.464149915766,32299.152224004247,31050.84885225332,29335.31489822048,27330.509952252844,minnesota
27121,11687.08212896895,12390.093912014136,12619.83335393221,11973.832421980733,11052.40348091782,10549.032000320803,9991.755574744357,9437.829636950028,8962.744722203943,minnesota
27123,532486.3623613807,538063.5789723035,538176.6969715855,536155.2181784045,533160.6284188733,527770.4182273472,515559.75953603856,498860.6020544569,479368.5224374064,minnesota
27125,4318.3098036329975,4617.244251492746,4751.020967670333,4376.932240988131,4113.371927972567,4026.9173839971736,3988.637093235433,3915.5274972517536,3830.438455091725,minnesota
27127,17036.88049142078,17995.538699327473,18338.031763067,17550.790962897874,16430.20779748709,15846.758916012528,15296.238689904834,14529.870486169662,13759.41507179691,minnesota
27129,16767.98124188915,17809.11656903381,18190.629048844738,17320.044115556168,16147.41935382125,15516.2105349451,15316.69475799164,14993.159594878982,14694.203279987176,minnesota
27131,67423.12537607033,69232.72054892276,69163.83146990924,67921.10387389723,65065.02671885023,61636.353143057706,57958.12147852175,53319.13538386883,49080.97417651169,minnesota
27133,10500.722349555836,11082.955853474106,11277.269272335936,10845.253742152365,10132.553544355618,9794.266347787154,9403.215763344211,8849.431605150348,8286.879959509368,minnesota
27135,16331.38704965482,17281.85141079661,17654.36565321601,16626.461480198093,15771.06099584081,15382.156705306588,14986.655138682909,14489.964249147492,13932.886905166582,minnesota
27137,210095.0931433944,214711.1067160048,215124.8815240867,209754.55927688692,203760.0600857348,196247.63234514667,186411.9601643636,175243.9561796097,164433.96183897264,minnesota
27139,136333.1524651668,138977.80127932352,138148.3204833462,135255.29571645096,131628.20421741976,123833.01627932252,117465.2570826119,108384.24409211976,98672.89027806776,minnesota
27141,94674.30497441538,97073.8643072816,95490.72180372749,90987.28961399286,84701.63830620499,77025.16805083572,69801.32691975305,60749.09358412264,51982.94105703696,minnesota
27143,16283.340180746023,17163.43192789299,17377.12308378336,16729.422444527583,15468.718463277644,14639.959549997551,14051.077248311629,13342.79227497012,12446.672004469376,minnesota
27145,158066.7042156867,162459.14928334582,162204.72968377138,158735.5697520018,151297.15384338377,142751.52721177705,134501.432028582,124054.92848283568,113858.66507672676,minnesota
27147,38387.72025958127,39504.94556554975,39640.951692284405,39084.16333986256,37641.37934110985,36261.30591429918,34632.18898718701,32428.86909668719,30279.034607748807,minnesota
27149,33018.34846622642,34008.15382168129,33328.4286621681,28584.613891001336,25843.304391699563,24179.605048578705,19782.86343148899,15346.59030105484,11432.699421637002,minnesota
27151,10360.088349020709,10966.945725196872,11216.714039312164,10586.673621683514,10026.260824068704,9708.460473637557,9450.103377828937,9041.828222807571,8456.984771440262,minnesota
27153,26594.60158101872,28111.241122010604,28373.27474451441,27074.125572396388,24372.25684941924,22871.25068100826,20909.30039641338,18735.839950270474,16328.766926203916,minnesota
27155,16719.14010634645,17433.374928920144,16929.53355599955,12934.060666168272,10067.213628311298,8311.493785159035,6474.496328628716,5872.524629281097,4979.505316070896,minnesota
27157,22402.07313157292,23267.60278031656,23438.23624544602,22769.733881357868,21437.575800589948,20352.32226771916,19101.26032102264,17732.589237865992,15804.078405213795,minnesota
27159,14303.910259546912,14972.347800425676,15101.293226295338,14423.402150338065,13484.03424608872,12731.85134316218,11885.427761741426,10674.693585433151,9576.752452708311,minnesota
27161,20279.40674142173,21051.962545923878,21206.312536794107,20716.515285017653,19629.50519678822,18687.755646736052,17649.464121699188,16457.854416180857,15311.86185539532,minnesota
27163,249576.6482032578,253784.9789124912,252014.9797950874,247593.53204684565,241192.2411242276,228224.34744023063,215247.63522699385,198466.10427859935,179443.01237494434,minnesota
27165,11831.041957230193,12388.511396364322,12561.283561235916,12150.32185699317,11480.32376681431,11058.512831815846,10631.034072646851,10033.272517116397,9340.81343908387,minnesota
27167,7206.464267552339,7678.700597988445,7916.66680943651,7345.899629998645,6982.308698416658,6793.945778747991,6497.969310896238,6145.500861797168,5772.716914101915,minnesota
27169,53964.98449196921,55181.99129075337,55378.88195502211,54224.12001379343,52373.32301652811,50030.0320424322,46092.4203747834,42632.67559792256,38143.753800604856,minnesota
27171,129406.23411831308,132697.8219734882,131823.61305678447,129367.10772908696,123197.25333106548,113937.10291764422,104063.038286457,92463.34703327456,80751.49130197163,minnesota
27173,10959.42911437644,11677.221087697266,11956.647319917987,11280.08783474148,10484.786108110527,10133.445785085494,9854.513027539222,9446.115974552453,9002.311681093339,minnesota
10001,199435.3070755558,213156.91645656785,218480.679145226,215285.92014262945,207576.0245452784,196051.96025047253,181619.2268252612,163902.5807832068,143806.52881937302,delaware
10003,582930.632050424,608984.1164280808,615212.3952211653,613931.399599307,609615.0309877472,602320.1078614045,590919.9658140361,571812.7576460799,542027.7448427371,delaware
10005,227190.81087402024,249771.59211535123,259191.4256336088,254610.9302580636,242183.06946697424,223051.11938812293,196561.6823607027,165588.78657071345,138263.6013378898,delaware
34001,290404.6606394168,269620.79301109887,245300.22570974333,222432.35413893632,200257.63143504204,180208.9372122495,158921.71946608892,139963.17272389733,120373.04432750272,new_jersey
34003,898056.1949140549,902838.3151293847,872285.1728739177,823214.5857010051,770847.1266898641,718728.2200124044,665723.2552481383,608108.9118916491,550640.7582408165,new_jersey
34005,507856.0866571355,472519.0113324162,471956.4400317691,425734.8577511587,382351.5651346725,343985.26387927984,309694.40159861144,275494.2106229337,237795.82507254084,new_jersey
34007,509927.6029049906,495889.6887208522,471772.22179059393,436042.9761446573,398169.30616636656,360234.81372857234,321794.17654172675,281050.8589721961,240022.42258829015,new_jersey
34009,83919.71119692444,68526.0578617787,56034.31628913988,48094.649545273314,41350.36341579814,36585.76933943952,32074.59223894947,28077.081375984628,23521.940302123898,new_jersey
34011,153584.44568822533,142248.80849422244,129178.4086936616,116302.51142663416,104399.92620064052,94102.98348723432,85058.702112885,76691.01296051,63418.48512253982,new_jersey
34013,782283.2278983078,811319.1548032379,796872.9467388426,772240.5066305945,745291.456636034,716962.1203403099,687215.649705226,648223.8370252983,611064.5292443502,new_jersey
34015,281387.9926372164,257812.23512537812,227878.9344978097,196860.59050888976,168758.29898714987,144704.91385824408,121837.69140011868,97892.53740659892,76019.53253905289,new_jersey
34017,612121.4754236597,609868.4281641553,605100.2725487561,597784.8601040348,589494.2154210578,580606.9536527115,570840.1514568214,559842.2707081434,547662.6941896605,new_jersey
34019,123967.6147834125,111776.51561765636,99781.80983110958,90861.7985288664,81747.12453199575,58585.83034271807,39382.30217941981,33511.805171796535,28200.39498778642,new_jersey
34021,360176.02015944745,343364.2038478132,319203.5735817432,290478.34121585486,262082.06174285023,235422.17526120093,208975.19248151704,180271.16438319217,153535.83447410126,new_jersey
34023,798469.4759470529,780983.2615594061,740551.5874436666,684816.865420616,626717.6795492924,569757.9932787211,512919.7379852388,453302.5914521517,392402.5209130478,new_jersey
34025,611445.3182311932,573164.4308960289,520291.63396740926,459815.2784733325,400206.8475233152,344393.0516599797,290112.9896618278,234748.0175134997,182690.5603428333,new_jersey
34027,481079.25676583976,456884.987375057,408669.8096822448,361267.290410774,307675.31797648384,260852.59872318647,220646.65827009288,181982.45732421972,150071.39321219124,new_jersey
34029,543088.3107773581,504785.3956890636,454479.41781093966,401325.4408293177,349343.29310560244,301344.7066380529,256795.2152873367,212315.54264435405,168264.3894521294,new_jersey
34031,496523.2141332384,484131.94700189854,466587.56665856816,443861.28085228935,420931.239839844,398285.9539308995,375566.6307696057,351414.8249369129,326197.1205743636,new_jersey
34033,63248.97472388655,58185.70479802941,53382.046684171655,49730.29006597424,46342.66921679232,43271.08527890529,31034.507845387863,23612.900852235016,16355.29873285583,new_jersey
34035,320155.28847390536,298209.7972966309,270165.9102598473,244672.23794659445,211111.12967239608,183381.4268122914,161119.952625511,141515.49627388708,122930.8096520056,new_jersey
34037,143482.8456938878,127192.62636978364,110936.84384727028,98465.02732840348,88238.27967214854,80727.27182594938,74840.09367343938,61531.182479114046,45841.41025967993,new_jersey
34039,534279.3205303648,528486.8586390811,516462.8535641393,495306.8714005264,471561.3591799753,446547.84215927374,420189.9722495224,391017.15304225695,359144.3826929405,new_jersey
34041,105319.96182048124,98039.77826702688,90665.50749465576,84396.88557626629,78538.10790267761,70732.08857837487,61021.90720253536,50048.97023916949,44393.65307918744,new_jersey
01001,58694.30088206269,60235.86661694237,60247.74338632186,58624.56851718729,56551.14240516767,53851.997952451966,50414.51699678601,47526.90010745872,43538.812320258345,alabama
01003,188007.893075163,192280.7312647236,191999.9513907115,188888.0588815141,184218.95782782952,177735.00838694672,169298.45626310856,156438.57117776806,144780.32563116166,alabama
01005,29695.46851695944,31175.05825182647,31436.159279810672,30871.127959017667,30008.009231110413,29072.565918779324,27411.27812015205,25901.43486158132,24330.1416154984,alabama
01007,24706.887561235453,25618.58734139373,25728.34699902544,25260.72964402215,24337.117356039325,23220.560283131817,21752.603443480755,19647.60550282696,17066.372199419224,alabama
01009,61426.51379883391,63187.30713094909,63092.83377451967,60245.86167017866,56083.12712093696,49874.39900325333,44041.77611496712,37501.27135697735,32287.278300207163,alabama
01011,12287.558425121886,13203.415712282043,13383.466558461032,13023.844493645269,12638.933190710248,12395.21230151006,11915.20909016807,11236.464295352418,10348.196732453953,alabama
01013,22989.186642423712,24290.741137241097,24511.89586670953,23920.213316292942,23026.40121150798,22312.541976805765,21463.561794713693,20431.98507625642,18476.856852186007,alabama
01015,124557.90793022692,126917.24824975355,126889.46987940693,126154.46849831611,123588.5436474479,119362.44512458517,113106.73370412184,104386.6951765699,94775.26515901704,alabama
01017,36625.31424299941,37849.352529545526,38048.52196811117,37418.12667313466,36310.09665607655,35167.18870808589,33208.387842879565,31073.71178749552,28446.898001193036,alabama
01019,28229.26391171409,29351.971713985095,29555.76761845137,29092.70444225025,28098.401446510383,26911.82203641495,25494.73153931089,23821.077513343065,21983.76131753709,alabama
01021,47089.10029854299,48662.48704084146,48677.37951210792,46445.80451497737,43332.60914881784,39011.1374939737,34341.72192036555,30005.39520614387,25491.13468268577,alabama
01023,15774.52545914382,17087.597136980203,17345.702644856065,16770.71949769183,15909.790601787226,15436.408313417918,14803.00095131622,13980.501165573687,12903.767445450954,alabama
01025,28592.905937600288,30481.679981914185,30790.58205989076,30063.40260815025,28954.573847335992,27964.45661350856,26583.991678929146,24895.0160641948,22786.327142041187,alabama
01027,15168.20050608267,15827.185566206708,15891.138661555002,15659.231157888662,14952.0743585382,14286.02321938916,13452.904378274465,12598.876545373028,11745.55872156494,alabama
01029,16304.04636641314,16955.31219587121,17037.082538646995,16738.34347621549,16078.949934656004,15386.906129644083,14713.508764280676,13900.217749090638,12984.48272604905,alabama
01031,53667.78989142644,55295.612862100286,55448.69103570789,54632.33964820009,52953.4018933456,51063.86125460719,48584.60017548513,45270.931787875925,41395.37357518425,alabama
01033,57847.44146365581,59396.616386400536,59534.03787294108,58751.76817570559,57370.59505466052,55101.985064764216,51847.16570317981,48857.8466000544,44729.47569361159,alabama
01035,15119.635993867678,16380.376494236629,16642.12096652522,16123.44864062703,15351.71478824492,14986.9353599963,14412.405468785048,13577.869829017116,12400.495877768986,alabama
01037,13188.524165998242,14266.63956466097,14455.32287063824,14007.557274968698,13293.57039781036,12668.776672881331,11998.267619903028,11239.34161898491,10292.412673933217,alabama
01039,40963.66778524026,42618.10803408756,42819.86978088225,41912.17309610534,40231.57666804518,38408.763964755584,36066.880469051626,33523.44978204534,30124.44161751937,alabama
01041,15554.373269071191,16448.7193308371,16618.56047480744,16148.891748988595,15292.313516525885,14756.721520372132,13950.10490081122,12962.14670641128,11647.393131934174,alabama
01043,85928.12989953547,88275.64130053222,88003.08086529914,83636.1750864663,77677.31234885167,69066.94497624256,61068.61408728876,51455.3264232852,44271.46080488285,alabama
01045,53395.37958333552,54747.372873781,54919.05286941341,54400.62076419842,53041.78413267999,50552.59950259701,46966.62487620047,42945.83056042409,37733.20968725826,alabama
01047,46896.739652972334,48599.1425041937,48755.42704950906,47934.2050836643,46920.5687901091,45797.15597168372,44029.44196000557,42055.9790420562,39500.53894132672,alabama
01049,76052.96778886518,78287.53190563332,78309.37691706301,74857.25485750985,69898.33895501978,62455.62188053677,55721.5079930093,49523.80594811631,42816.11162651103,alabama
01051,84372.25785845933,86487.034347166,86415.51289533552,84138.88592095165,81038.44736533352,76101.45295616568,69914.02677849714,62414.20624727683,55385.4180183503,alabama
01053,41266.88049210259,42896.3849494855,43134.549960020864,42660.46708035703,41852.71662499074,40981.41285686329,39945.71425585485,38584.06071934675,37014.27435692528,alabama
01055,110270.2717335957,112498.13781319423,112124.62321509456,108761.94020440803,104867.17939993198,99385.65522500596,92328.93811772022,83700.73390121499,74819.64818720012,alabama
01057,19049.858103027203,20014.531857200756,20192.112613593086,19676.8192355526,18775.44547369282,18097.179138439096,17133.011151137995,15970.586072288932,14303.61696341476,alabama
01059,34544.508586909695,35801.55907644079,35947.079375166286,35054.601700248335,33555.92156182403,31819.859907957147,29595.909810557216,27240.468896319544,23752.904908294997,alabama
01061,29226.658001734984,30302.466841486355,30448.316102629014,29856.747099022567,28704.70024031032,27495.33064773482,25666.581828039583,24064.278920623183,22027.9158215008,alabama
01063,10058.179655049613,10904.861201578444,11054.95774251356,10725.785533739338,10409.927656213144,10247.505940586128,10043.740066689346,9848.027356218694,9524.417290436028,alabama
01065,17140.591620831787,17970.942886512985,18100.103883604486,17640.17703207323,16935.475711073086,16264.331369114678,15169.628534922003,13949.139304591785,12732.61052853692,alabama
01067,19265.24936510729,20220.956906188712,20398.86838096733,19959.731641876017,19082.53671018845,18314.400231646985,17424.506419645273,16374.707254179284,14940.846401164365,alabama
01069,107643.6725720554,109886.13851330028,109757.14166507356,107955.28821457613,105273.04228611772,101568.84652275775,96949.10523106648,91814.12716369444,84272.60060153343,alabama
01071,57393.1449995197,59326.63349401333,59525.67579349674,58400.40275270766,56423.25249068932,53544.75202973756,50263.19943956274,46727.4439498776,42790.21758620376,alabama
01073,693210.720358149,703247.8669661289,701919.8137581968,696686.8878971799,690050.3706617006,680187.5088816123,661138.5822272695,631967.5640480968,598049.2155223124,alabama
01075,16279.38115218334,17162.13772665288,17330.109008557527,16903.15994846829,16174.74546597518,15660.368202434309,15118.61628634452,14443.822825836209,13554.930777634492,alabama
01077,98796.79283041623,101227.79173514312,101320.75599289694,99688.24183205972,96086.53911176132,90216.48918175627,84041.0130005191,76627.35164985637,69008.11407726706,alabama
01079,36881.82812222165,38190.89360009365,38207.51900750604,37476.89010913648,34994.87000230621,31402.6248853767,28051.425051528284,25291.578557217294,23197.469940990584,alabama
01081,148206.63933744337,151145.8477681196,150977.7957646857,148784.41598789243,145866.66296437616,141384.2228781172,134783.33241300183,126826.98368363018,117644.41029696354,alabama
01083,89241.38504903621,91433.96381442368,91289.020139735,88368.66633609349,84220.59268216313,78397.68341772983,71921.2841914384,65751.83203072114,56213.14639211542,alabama
01085,12670.002446761551,13691.622700233122,13878.199482820472,13463.451367167543,12940.404944999564,12649.338961132677,12343.320426854045,11951.348045979545,11379.284522028996,alabama
01087,23336.267375762756,24336.16700222332,24519.84692608891,24053.62618570778,23345.18183040679,22659.57563029108,21627.39367601089,20305.018568188432,18595.20154760517,alabama
01089,352033.86622240365,357468.9595040346,356826.93038540584,352438.75207018206,347249.4910245928,339827.85759847506,328297.8423238179,310043.40793523705,291865.5035586301,alabama
01091,23175.57621694998,24619.96702645716,24886.545008162026,24320.19624636691,23522.572802632592,22978.34646828122,22172.30242746699,21057.1901289881,19540.282747340123,alabama
01093,33700.53971213722,35102.48149925437,35286.74577327861,34358.11199021827,32600.00611349445,30572.0896551528,28309.17616829279,26034.44186845604,22846.437492056037,alabama
01095,98468.34311430284,100655.09938519016,100401.56914323752,97748.88245477462,92315.67540092763,84901.94683623652,76985.49835752117,69908.7077714479,61587.98907782372,alabama
01097,432381.71737990656,438921.7771631564,438016.8196435477,432792.4057941864,426574.82089813525,418763.2987287057,404842.4072685657,382275.9259677748,357732.8134550754,alabama
01099,25423.0381418696,27099.20066783916,27341.484731792127,26540.30467136132,25434.832875327407,24283.90691617179,22823.8928660209,21168.77482627085,19533.712920195885,alabama
01101,242309.91488092055,245989.83577988303,245817.04746925368,244585.16206145872,242736.1359946612,240304.30043809648,234729.0881725767,226973.2743425302,217703.80147196696,alabama
01103,126367.12021165394,128805.40112718128,128722.46395356982,127415.38538377704,123501.50190112974,117558.59800771411,109401.46028575092,100200.26740705872,91244.73300732196,alabama
01105,11711.26019544362,12504.59296211592,12656.006180046488,12348.830308474377,12016.378215759818,11784.007329576763,11416.913389592535,11118.649497730765,10689.423935597782,alabama
